areaType,areaName,areaCode,date,newAdmissions,cumAdmissions
nation,Scotland,S92000003,2021-05-11,10,24676
nation,Scotland,S92000003,2021-05-10,6,24666
nation,Scotland,S92000003,2021-05-09,10,24660
nation,Scotland,S92000003,2021-05-08,10,24650
nation,Scotland,S92000003,2021-05-07,10,24640
nation,Scotland,S92000003,2021-05-06,16,24630
nation,Scotland,S92000003,2021-05-05,5,24614
nation,Scotland,S92000003,2021-05-04,9,24609
nation,Scotland,S92000003,2021-05-03,6,24600
nation,Scotland,S92000003,2021-05-02,6,24594
nation,Scotland,S92000003,2021-05-01,8,24588
nation,Scotland,S92000003,2021-04-30,9,24580
nation,Scotland,S92000003,2021-04-29,8,24571
nation,Scotland,S92000003,2021-04-28,4,24563
nation,Scotland,S92000003,2021-04-27,10,24559
nation,Scotland,S92000003,2021-04-26,11,24549
nation,Scotland,S92000003,2021-04-25,9,24538
nation,Scotland,S92000003,2021-04-24,8,24529
nation,Scotland,S92000003,2021-04-23,12,24521
nation,Scotland,S92000003,2021-04-22,10,24509
nation,Scotland,S92000003,2021-04-21,12,24499
nation,Scotland,S92000003,2021-04-20,10,24487
nation,Scotland,S92000003,2021-04-19,14,24477
nation,Scotland,S92000003,2021-04-18,12,24463
nation,Scotland,S92000003,2021-04-17,10,24451
nation,Scotland,S92000003,2021-04-16,12,24441
nation,Scotland,S92000003,2021-04-15,14,24429
nation,Scotland,S92000003,2021-04-14,15,24415
nation,Scotland,S92000003,2021-04-13,11,24400
nation,Scotland,S92000003,2021-04-12,12,24389
nation,Scotland,S92000003,2021-04-11,11,24377
nation,Scotland,S92000003,2021-04-10,11,24366
nation,Scotland,S92000003,2021-04-09,19,24355
nation,Scotland,S92000003,2021-04-08,19,24336
nation,Scotland,S92000003,2021-04-07,22,24317
nation,Scotland,S92000003,2021-04-06,18,24295
nation,Scotland,S92000003,2021-04-05,27,24277
nation,Scotland,S92000003,2021-04-04,14,24250
nation,Scotland,S92000003,2021-04-03,16,24236
nation,Scotland,S92000003,2021-04-02,25,24220
nation,Scotland,S92000003,2021-04-01,22,24195
nation,Scotland,S92000003,2021-03-31,21,24173
nation,Scotland,S92000003,2021-03-30,19,24152
nation,Scotland,S92000003,2021-03-29,21,24133
nation,Scotland,S92000003,2021-03-28,24,24112
nation,Scotland,S92000003,2021-03-27,19,24088
nation,Scotland,S92000003,2021-03-26,23,24069
nation,Scotland,S92000003,2021-03-25,27,24046
nation,Scotland,S92000003,2021-03-24,26,24019
nation,Scotland,S92000003,2021-03-23,26,23993
nation,Scotland,S92000003,2021-03-22,31,23967
nation,Scotland,S92000003,2021-03-21,28,23936
nation,Scotland,S92000003,2021-03-20,19,23908
nation,Scotland,S92000003,2021-03-19,23,23889
nation,Scotland,S92000003,2021-03-18,30,23866
nation,Scotland,S92000003,2021-03-17,36,23836
nation,Scotland,S92000003,2021-03-16,24,23800
nation,Scotland,S92000003,2021-03-15,37,23776
nation,Scotland,S92000003,2021-03-14,23,23739
nation,Scotland,S92000003,2021-03-13,27,23716
nation,Scotland,S92000003,2021-03-12,38,23689
nation,Scotland,S92000003,2021-03-11,34,23651
nation,Scotland,S92000003,2021-03-10,34,23617
nation,Scotland,S92000003,2021-03-09,45,23583
nation,Scotland,S92000003,2021-03-08,33,23538
nation,Scotland,S92000003,2021-03-07,24,23505
nation,Scotland,S92000003,2021-03-06,35,23481
nation,Scotland,S92000003,2021-03-05,38,23446
nation,Scotland,S92000003,2021-03-04,43,23408
nation,Scotland,S92000003,2021-03-03,40,23365
nation,Scotland,S92000003,2021-03-02,63,23325
nation,Scotland,S92000003,2021-03-01,64,23262
nation,Scotland,S92000003,2021-02-28,52,23198
nation,Scotland,S92000003,2021-02-27,49,23146
nation,Scotland,S92000003,2021-02-26,61,23097
nation,Scotland,S92000003,2021-02-25,48,23036
nation,Scotland,S92000003,2021-02-24,55,22988
nation,Scotland,S92000003,2021-02-23,64,22933
nation,Scotland,S92000003,2021-02-22,71,22869
nation,Scotland,S92000003,2021-02-21,67,22798
nation,Scotland,S92000003,2021-02-20,78,22731
nation,Scotland,S92000003,2021-02-19,88,22653
nation,Scotland,S92000003,2021-02-18,75,22565
nation,Scotland,S92000003,2021-02-17,70,22490
nation,Scotland,S92000003,2021-02-16,95,22420
nation,Scotland,S92000003,2021-02-15,85,22325
nation,Scotland,S92000003,2021-02-14,62,22240
nation,Scotland,S92000003,2021-02-13,69,22178
nation,Scotland,S92000003,2021-02-12,91,22109
nation,Scotland,S92000003,2021-02-11,93,22018
nation,Scotland,S92000003,2021-02-10,80,21925
nation,Scotland,S92000003,2021-02-09,95,21845
nation,Scotland,S92000003,2021-02-08,82,21750
nation,Scotland,S92000003,2021-02-07,92,21668
nation,Scotland,S92000003,2021-02-06,89,21576
nation,Scotland,S92000003,2021-02-05,113,21487
nation,Scotland,S92000003,2021-02-04,111,21374
nation,Scotland,S92000003,2021-02-03,109,21263
nation,Scotland,S92000003,2021-02-02,108,21154
nation,Scotland,S92000003,2021-02-01,120,21046
nation,Scotland,S92000003,2021-01-31,101,20926
nation,Scotland,S92000003,2021-01-30,119,20825
nation,Scotland,S92000003,2021-01-29,150,20706
nation,Scotland,S92000003,2021-01-28,136,20556
nation,Scotland,S92000003,2021-01-27,153,20420
nation,Scotland,S92000003,2021-01-26,156,20267
nation,Scotland,S92000003,2021-01-25,146,20111
nation,Scotland,S92000003,2021-01-24,116,19965
nation,Scotland,S92000003,2021-01-23,142,19849
nation,Scotland,S92000003,2021-01-22,168,19707
nation,Scotland,S92000003,2021-01-21,191,19539
nation,Scotland,S92000003,2021-01-20,176,19348
nation,Scotland,S92000003,2021-01-19,196,19172
nation,Scotland,S92000003,2021-01-18,172,18976
nation,Scotland,S92000003,2021-01-17,158,18804
nation,Scotland,S92000003,2021-01-16,167,18646
nation,Scotland,S92000003,2021-01-15,176,18479
nation,Scotland,S92000003,2021-01-14,201,18303
nation,Scotland,S92000003,2021-01-13,178,18102
nation,Scotland,S92000003,2021-01-12,207,17924
nation,Scotland,S92000003,2021-01-11,241,17717
nation,Scotland,S92000003,2021-01-10,164,17476
nation,Scotland,S92000003,2021-01-09,180,17312
nation,Scotland,S92000003,2021-01-08,197,17132
nation,Scotland,S92000003,2021-01-07,201,16935
nation,Scotland,S92000003,2021-01-06,201,16734
nation,Scotland,S92000003,2021-01-05,192,16533
nation,Scotland,S92000003,2021-01-04,187,16341
nation,Scotland,S92000003,2021-01-03,136,16154
nation,Scotland,S92000003,2021-01-02,151,16018
nation,Scotland,S92000003,2021-01-01,134,15867
nation,Scotland,S92000003,2020-12-31,167,15733
nation,Scotland,S92000003,2020-12-30,186,15566
nation,Scotland,S92000003,2020-12-29,153,15380
nation,Scotland,S92000003,2020-12-28,153,15227
nation,Scotland,S92000003,2020-12-27,142,15074
nation,Scotland,S92000003,2020-12-26,109,14932
nation,Scotland,S92000003,2020-12-25,79,14823
nation,Scotland,S92000003,2020-12-24,95,14744
nation,Scotland,S92000003,2020-12-23,99,14649
nation,Scotland,S92000003,2020-12-22,102,14550
nation,Scotland,S92000003,2020-12-21,104,14448
nation,Scotland,S92000003,2020-12-20,68,14344
nation,Scotland,S92000003,2020-12-19,93,14276
nation,Scotland,S92000003,2020-12-18,84,14183
nation,Scotland,S92000003,2020-12-17,98,14099
nation,Scotland,S92000003,2020-12-16,109,14001
nation,Scotland,S92000003,2020-12-15,83,13892
nation,Scotland,S92000003,2020-12-14,92,13809
nation,Scotland,S92000003,2020-12-13,69,13717
nation,Scotland,S92000003,2020-12-12,69,13648
nation,Scotland,S92000003,2020-12-11,89,13579
nation,Scotland,S92000003,2020-12-10,90,13490
nation,Scotland,S92000003,2020-12-09,93,13400
nation,Scotland,S92000003,2020-12-08,104,13307
nation,Scotland,S92000003,2020-12-07,89,13203
nation,Scotland,S92000003,2020-12-06,65,13114
nation,Scotland,S92000003,2020-12-05,78,13049
nation,Scotland,S92000003,2020-12-04,87,12971
nation,Scotland,S92000003,2020-12-03,75,12884
nation,Scotland,S92000003,2020-12-02,102,12809
nation,Scotland,S92000003,2020-12-01,81,12707
nation,Scotland,S92000003,2020-11-30,86,12626
nation,Scotland,S92000003,2020-11-29,65,12540
nation,Scotland,S92000003,2020-11-28,62,12475
nation,Scotland,S92000003,2020-11-27,92,12413
nation,Scotland,S92000003,2020-11-26,102,12321
nation,Scotland,S92000003,2020-11-25,85,12219
nation,Scotland,S92000003,2020-11-24,101,12134
nation,Scotland,S92000003,2020-11-23,106,12033
nation,Scotland,S92000003,2020-11-22,64,11927
nation,Scotland,S92000003,2020-11-21,86,11863
nation,Scotland,S92000003,2020-11-20,104,11777
nation,Scotland,S92000003,2020-11-19,95,11673
nation,Scotland,S92000003,2020-11-18,92,11578
nation,Scotland,S92000003,2020-11-17,108,11486
nation,Scotland,S92000003,2020-11-16,92,11378
nation,Scotland,S92000003,2020-11-15,89,11286
nation,Scotland,S92000003,2020-11-14,96,11197
nation,Scotland,S92000003,2020-11-13,106,11101
nation,Scotland,S92000003,2020-11-12,112,10995
nation,Scotland,S92000003,2020-11-11,114,10883
nation,Scotland,S92000003,2020-11-10,99,10769
nation,Scotland,S92000003,2020-11-09,97,10670
nation,Scotland,S92000003,2020-11-08,76,10573
nation,Scotland,S92000003,2020-11-07,83,10497
nation,Scotland,S92000003,2020-11-06,95,10414
nation,Scotland,S92000003,2020-11-05,97,10319
nation,Scotland,S92000003,2020-11-04,113,10222
nation,Scotland,S92000003,2020-11-03,106,10109
nation,Scotland,S92000003,2020-11-02,105,10003
nation,Scotland,S92000003,2020-11-01,94,9898
nation,Scotland,S92000003,2020-10-31,99,9804
nation,Scotland,S92000003,2020-10-30,119,9705
nation,Scotland,S92000003,2020-10-29,95,9586
nation,Scotland,S92000003,2020-10-28,122,9491
nation,Scotland,S92000003,2020-10-27,128,9369
nation,Scotland,S92000003,2020-10-26,130,9241
nation,Scotland,S92000003,2020-10-25,109,9111
nation,Scotland,S92000003,2020-10-24,114,9002
nation,Scotland,S92000003,2020-10-23,122,8888
nation,Scotland,S92000003,2020-10-22,127,8766
nation,Scotland,S92000003,2020-10-21,127,8639
nation,Scotland,S92000003,2020-10-20,131,8512
nation,Scotland,S92000003,2020-10-19,127,8381
nation,Scotland,S92000003,2020-10-18,83,8254
nation,Scotland,S92000003,2020-10-17,82,8171
nation,Scotland,S92000003,2020-10-16,126,8089
nation,Scotland,S92000003,2020-10-15,104,7963
nation,Scotland,S92000003,2020-10-14,114,7859
nation,Scotland,S92000003,2020-10-13,116,7745
nation,Scotland,S92000003,2020-10-12,102,7629
nation,Scotland,S92000003,2020-10-11,79,7527
nation,Scotland,S92000003,2020-10-10,71,7448
nation,Scotland,S92000003,2020-10-09,76,7377
nation,Scotland,S92000003,2020-10-08,92,7301
nation,Scotland,S92000003,2020-10-07,78,7209
nation,Scotland,S92000003,2020-10-06,91,7131
nation,Scotland,S92000003,2020-10-05,67,7040
nation,Scotland,S92000003,2020-10-04,41,6973
nation,Scotland,S92000003,2020-10-03,44,6932
nation,Scotland,S92000003,2020-10-02,53,6888
nation,Scotland,S92000003,2020-10-01,60,6835
nation,Scotland,S92000003,2020-09-30,47,6775
nation,Scotland,S92000003,2020-09-29,31,6728
nation,Scotland,S92000003,2020-09-28,43,6697
nation,Scotland,S92000003,2020-09-27,31,6654
nation,Scotland,S92000003,2020-09-26,34,6623
nation,Scotland,S92000003,2020-09-25,36,6589
nation,Scotland,S92000003,2020-09-24,32,6553
nation,Scotland,S92000003,2020-09-23,25,6521
nation,Scotland,S92000003,2020-09-22,31,6496
nation,Scotland,S92000003,2020-09-21,24,6465
nation,Scotland,S92000003,2020-09-20,18,6441
nation,Scotland,S92000003,2020-09-19,18,6423
nation,Scotland,S92000003,2020-09-18,13,6405
nation,Scotland,S92000003,2020-09-17,18,6392
nation,Scotland,S92000003,2020-09-16,33,6374
nation,Scotland,S92000003,2020-09-15,19,6341
nation,Scotland,S92000003,2020-09-14,16,6322
nation,Scotland,S92000003,2020-09-13,12,6306
nation,Scotland,S92000003,2020-09-12,14,6294
nation,Scotland,S92000003,2020-09-11,19,6280
nation,Scotland,S92000003,2020-09-10,19,6261
nation,Scotland,S92000003,2020-09-09,7,6242
nation,Scotland,S92000003,2020-09-08,11,6235
nation,Scotland,S92000003,2020-09-07,11,6224
nation,Scotland,S92000003,2020-09-06,7,6213
nation,Scotland,S92000003,2020-09-05,8,6206
nation,Scotland,S92000003,2020-09-04,15,6198
nation,Scotland,S92000003,2020-09-03,3,6183
nation,Scotland,S92000003,2020-09-02,8,6180
nation,Scotland,S92000003,2020-09-01,3,6172
nation,Scotland,S92000003,2020-08-31,5,6169
nation,Scotland,S92000003,2020-08-30,3,6164
nation,Scotland,S92000003,2020-08-29,4,6161
nation,Scotland,S92000003,2020-08-28,5,6157
nation,Scotland,S92000003,2020-08-27,9,6152
nation,Scotland,S92000003,2020-08-26,11,6143
nation,Scotland,S92000003,2020-08-25,10,6132
nation,Scotland,S92000003,2020-08-24,8,6122
nation,Scotland,S92000003,2020-08-23,1,6114
nation,Scotland,S92000003,2020-08-22,5,6113
nation,Scotland,S92000003,2020-08-21,4,6108
nation,Scotland,S92000003,2020-08-20,8,6104
nation,Scotland,S92000003,2020-08-19,6,6096
nation,Scotland,S92000003,2020-08-18,5,6090
nation,Scotland,S92000003,2020-08-17,6,6085
nation,Scotland,S92000003,2020-08-16,2,6079
nation,Scotland,S92000003,2020-08-15,7,6077
nation,Scotland,S92000003,2020-08-14,6,6070
nation,Scotland,S92000003,2020-08-13,3,6064
nation,Scotland,S92000003,2020-08-12,2,6061
nation,Scotland,S92000003,2020-08-11,2,6059
nation,Scotland,S92000003,2020-08-10,5,6057
nation,Scotland,S92000003,2020-08-09,0,6052
nation,Scotland,S92000003,2020-08-08,3,6052
nation,Scotland,S92000003,2020-08-07,3,6049
nation,Scotland,S92000003,2020-08-06,1,6046
nation,Scotland,S92000003,2020-08-05,5,6045
nation,Scotland,S92000003,2020-08-04,4,6040
nation,Scotland,S92000003,2020-08-03,4,6036
nation,Scotland,S92000003,2020-08-02,0,6032
nation,Scotland,S92000003,2020-08-01,2,6032
nation,Scotland,S92000003,2020-07-31,3,6030
nation,Scotland,S92000003,2020-07-30,3,6027
nation,Scotland,S92000003,2020-07-29,3,6024
nation,Scotland,S92000003,2020-07-28,0,6021
nation,Scotland,S92000003,2020-07-27,3,6021
nation,Scotland,S92000003,2020-07-26,0,6018
nation,Scotland,S92000003,2020-07-25,4,6018
nation,Scotland,S92000003,2020-07-24,1,6014
nation,Scotland,S92000003,2020-07-23,3,6013
nation,Scotland,S92000003,2020-07-22,2,6010
nation,Scotland,S92000003,2020-07-21,1,6008
nation,Scotland,S92000003,2020-07-20,0,6007
nation,Scotland,S92000003,2020-07-19,2,6007
nation,Scotland,S92000003,2020-07-18,1,6005
nation,Scotland,S92000003,2020-07-17,2,6004
nation,Scotland,S92000003,2020-07-16,2,6002
nation,Scotland,S92000003,2020-07-15,1,6000
nation,Scotland,S92000003,2020-07-14,0,5999
nation,Scotland,S92000003,2020-07-13,1,5999
nation,Scotland,S92000003,2020-07-12,1,5998
nation,Scotland,S92000003,2020-07-11,3,5997
nation,Scotland,S92000003,2020-07-10,4,5994
nation,Scotland,S92000003,2020-07-09,0,5990
nation,Scotland,S92000003,2020-07-08,1,5990
nation,Scotland,S92000003,2020-07-07,2,5989
nation,Scotland,S92000003,2020-07-06,3,5987
nation,Scotland,S92000003,2020-07-05,2,5984
nation,Scotland,S92000003,2020-07-04,1,5982
nation,Scotland,S92000003,2020-07-03,2,5981
nation,Scotland,S92000003,2020-07-02,2,5979
nation,Scotland,S92000003,2020-07-01,2,5977
nation,Scotland,S92000003,2020-06-30,0,5975
nation,Scotland,S92000003,2020-06-29,2,5975
nation,Scotland,S92000003,2020-06-28,3,5973
nation,Scotland,S92000003,2020-06-27,4,5970
nation,Scotland,S92000003,2020-06-26,1,5966
nation,Scotland,S92000003,2020-06-25,2,5965
nation,Scotland,S92000003,2020-06-24,4,5963
nation,Scotland,S92000003,2020-06-23,6,5959
nation,Scotland,S92000003,2020-06-22,7,5953
nation,Scotland,S92000003,2020-06-21,1,5946
nation,Scotland,S92000003,2020-06-20,2,5945
nation,Scotland,S92000003,2020-06-19,4,5943
nation,Scotland,S92000003,2020-06-18,4,5939
nation,Scotland,S92000003,2020-06-17,6,5935
nation,Scotland,S92000003,2020-06-16,5,5929
nation,Scotland,S92000003,2020-06-15,6,5924
nation,Scotland,S92000003,2020-06-14,6,5918
nation,Scotland,S92000003,2020-06-13,4,5912
nation,Scotland,S92000003,2020-06-12,2,5908
nation,Scotland,S92000003,2020-06-11,7,5906
nation,Scotland,S92000003,2020-06-10,9,5899
nation,Scotland,S92000003,2020-06-09,5,5890
nation,Scotland,S92000003,2020-06-08,3,5885
nation,Scotland,S92000003,2020-06-07,8,5882
nation,Scotland,S92000003,2020-06-06,5,5874
nation,Scotland,S92000003,2020-06-05,11,5869
nation,Scotland,S92000003,2020-06-04,7,5858
nation,Scotland,S92000003,2020-06-03,8,5851
nation,Scotland,S92000003,2020-06-02,5,5843
nation,Scotland,S92000003,2020-06-01,6,5838
nation,Scotland,S92000003,2020-05-31,10,5832
nation,Scotland,S92000003,2020-05-30,4,5822
nation,Scotland,S92000003,2020-05-29,10,5818
nation,Scotland,S92000003,2020-05-28,6,5808
nation,Scotland,S92000003,2020-05-27,11,5802
nation,Scotland,S92000003,2020-05-26,14,5791
nation,Scotland,S92000003,2020-05-25,13,5777
nation,Scotland,S92000003,2020-05-24,8,5764
nation,Scotland,S92000003,2020-05-23,14,5756
nation,Scotland,S92000003,2020-05-22,15,5742
nation,Scotland,S92000003,2020-05-21,13,5727
nation,Scotland,S92000003,2020-05-20,19,5714
nation,Scotland,S92000003,2020-05-19,14,5695
nation,Scotland,S92000003,2020-05-18,27,5681
nation,Scotland,S92000003,2020-05-17,9,5654
nation,Scotland,S92000003,2020-05-16,18,5645
nation,Scotland,S92000003,2020-05-15,34,5627
nation,Scotland,S92000003,2020-05-14,28,5593
nation,Scotland,S92000003,2020-05-13,27,5565
nation,Scotland,S92000003,2020-05-12,37,5538
nation,Scotland,S92000003,2020-05-11,33,5501
nation,Scotland,S92000003,2020-05-10,27,5468
nation,Scotland,S92000003,2020-05-09,20,5441
nation,Scotland,S92000003,2020-05-08,33,5421
nation,Scotland,S92000003,2020-05-07,35,5388
nation,Scotland,S92000003,2020-05-06,46,5353
nation,Scotland,S92000003,2020-05-05,40,5307
nation,Scotland,S92000003,2020-05-04,53,5267
nation,Scotland,S92000003,2020-05-03,40,5214
nation,Scotland,S92000003,2020-05-02,46,5174
nation,Scotland,S92000003,2020-05-01,55,5128
nation,Scotland,S92000003,2020-04-30,56,5073
nation,Scotland,S92000003,2020-04-29,50,5017
nation,Scotland,S92000003,2020-04-28,71,4967
nation,Scotland,S92000003,2020-04-27,76,4896
nation,Scotland,S92000003,2020-04-26,39,4820
nation,Scotland,S92000003,2020-04-25,44,4781
nation,Scotland,S92000003,2020-04-24,91,4737
nation,Scotland,S92000003,2020-04-23,67,4646
nation,Scotland,S92000003,2020-04-22,63,4579
nation,Scotland,S92000003,2020-04-21,70,4516
nation,Scotland,S92000003,2020-04-20,68,4446
nation,Scotland,S92000003,2020-04-19,58,4378
nation,Scotland,S92000003,2020-04-18,73,4320
nation,Scotland,S92000003,2020-04-17,108,4247
nation,Scotland,S92000003,2020-04-16,97,4139
nation,Scotland,S92000003,2020-04-15,98,4042
nation,Scotland,S92000003,2020-04-14,101,3944
nation,Scotland,S92000003,2020-04-13,102,3843
nation,Scotland,S92000003,2020-04-12,85,3741
nation,Scotland,S92000003,2020-04-11,79,3656
nation,Scotland,S92000003,2020-04-10,118,3577
nation,Scotland,S92000003,2020-04-09,129,3459
nation,Scotland,S92000003,2020-04-08,158,3330
nation,Scotland,S92000003,2020-04-07,170,3172
nation,Scotland,S92000003,2020-04-06,202,3002
nation,Scotland,S92000003,2020-04-05,162,2800
nation,Scotland,S92000003,2020-04-04,153,2638
nation,Scotland,S92000003,2020-04-03,212,2485
nation,Scotland,S92000003,2020-04-02,169,2273
nation,Scotland,S92000003,2020-04-01,214,2104
nation,Scotland,S92000003,2020-03-31,184,1890
nation,Scotland,S92000003,2020-03-30,191,1706
nation,Scotland,S92000003,2020-03-29,136,1515
nation,Scotland,S92000003,2020-03-28,155,1379
nation,Scotland,S92000003,2020-03-27,148,1224
nation,Scotland,S92000003,2020-03-26,155,1076
nation,Scotland,S92000003,2020-03-25,123,921
nation,Scotland,S92000003,2020-03-24,98,798
nation,Scotland,S92000003,2020-03-23,95,700
nation,Scotland,S92000003,2020-03-22,52,605
nation,Scotland,S92000003,2020-03-21,62,553
nation,Scotland,S92000003,2020-03-20,71,491
nation,Scotland,S92000003,2020-03-19,41,420
nation,Scotland,S92000003,2020-03-18,43,379
nation,Scotland,S92000003,2020-03-17,41,336
nation,Scotland,S92000003,2020-03-16,31,295
nation,Scotland,S92000003,2020-03-15,17,264
nation,Scotland,S92000003,2020-03-14,22,247
nation,Scotland,S92000003,2020-03-13,25,225
nation,Scotland,S92000003,2020-03-12,24,200
nation,Scotland,S92000003,2020-03-11,27,176
nation,Scotland,S92000003,2020-03-10,30,149
nation,Scotland,S92000003,2020-03-09,19,119
nation,Scotland,S92000003,2020-03-08,11,100
nation,Scotland,S92000003,2020-03-07,10,89
nation,Scotland,S92000003,2020-03-06,21,79
nation,Scotland,S92000003,2020-03-05,19,58
nation,Scotland,S92000003,2020-03-04,10,39
nation,Scotland,S92000003,2020-03-03,13,29
nation,Scotland,S92000003,2020-03-02,11,16
nation,Scotland,S92000003,2020-03-01,5,5
nation,Wales,W92000004,2021-06-17,13,32164
nation,Wales,W92000004,2021-06-16,11,32151
nation,Wales,W92000004,2021-06-15,8,32140
nation,Wales,W92000004,2021-06-14,3,32132
nation,Wales,W92000004,2021-06-13,10,32129
nation,Wales,W92000004,2021-06-12,8,32119
nation,Wales,W92000004,2021-06-11,8,32111
nation,Wales,W92000004,2021-06-10,6,32103
nation,Wales,W92000004,2021-06-09,5,32097
nation,Wales,W92000004,2021-06-08,17,32092
nation,Wales,W92000004,2021-06-07,12,32075
nation,Wales,W92000004,2021-06-06,5,32063
nation,Wales,W92000004,2021-06-05,9,32058
nation,Wales,W92000004,2021-06-04,5,32049
nation,Wales,W92000004,2021-06-03,2,32044
nation,Wales,W92000004,2021-06-02,6,32042
nation,Wales,W92000004,2021-06-01,7,32036
nation,Wales,W92000004,2021-05-31,6,32029
nation,Wales,W92000004,2021-05-30,12,32023
nation,Wales,W92000004,2021-05-29,7,32011
nation,Wales,W92000004,2021-05-28,18,32004
nation,Wales,W92000004,2021-05-27,27,31986
nation,Wales,W92000004,2021-05-26,22,31959
nation,Wales,W92000004,2021-05-25,24,31937
nation,Wales,W92000004,2021-05-24,18,31913
nation,Wales,W92000004,2021-05-23,22,31895
nation,Wales,W92000004,2021-05-22,21,31873
nation,Wales,W92000004,2021-05-21,12,31852
nation,Wales,W92000004,2021-05-20,15,31840
nation,Wales,W92000004,2021-05-19,13,31825
nation,Wales,W92000004,2021-05-18,14,31812
nation,Wales,W92000004,2021-05-17,12,31798
nation,Wales,W92000004,2021-05-16,9,31786
nation,Wales,W92000004,2021-05-15,14,31777
nation,Wales,W92000004,2021-05-14,9,31763
nation,Wales,W92000004,2021-05-13,18,31754
nation,Wales,W92000004,2021-05-12,13,31736
nation,Wales,W92000004,2021-05-11,13,31723
nation,Wales,W92000004,2021-05-10,19,31710
nation,Wales,W92000004,2021-05-09,11,31691
nation,Wales,W92000004,2021-05-08,15,31680
nation,Wales,W92000004,2021-05-07,13,31665
nation,Wales,W92000004,2021-05-06,15,31652
nation,Wales,W92000004,2021-05-05,12,31637
nation,Wales,W92000004,2021-05-04,14,31625
nation,Wales,W92000004,2021-05-03,13,31611
nation,Wales,W92000004,2021-05-02,21,31598
nation,Wales,W92000004,2021-05-01,20,31577
nation,Wales,W92000004,2021-04-30,12,31557
nation,Wales,W92000004,2021-04-29,9,31545
nation,Wales,W92000004,2021-04-28,12,31536
nation,Wales,W92000004,2021-04-27,19,31524
nation,Wales,W92000004,2021-04-26,10,31505
nation,Wales,W92000004,2021-04-25,17,31495
nation,Wales,W92000004,2021-04-24,15,31478
nation,Wales,W92000004,2021-04-23,10,31463
nation,Wales,W92000004,2021-04-22,13,31453
nation,Wales,W92000004,2021-04-21,23,31440
nation,Wales,W92000004,2021-04-20,22,31417
nation,Wales,W92000004,2021-04-19,20,31395
nation,Wales,W92000004,2021-04-18,15,31375
nation,Wales,W92000004,2021-04-17,10,31360
nation,Wales,W92000004,2021-04-16,21,31350
nation,Wales,W92000004,2021-04-15,16,31329
nation,Wales,W92000004,2021-04-14,20,31313
nation,Wales,W92000004,2021-04-13,11,31293
nation,Wales,W92000004,2021-04-12,17,31282
nation,Wales,W92000004,2021-04-11,14,31265
nation,Wales,W92000004,2021-04-10,13,31251
nation,Wales,W92000004,2021-04-09,16,31238
nation,Wales,W92000004,2021-04-08,16,31222
nation,Wales,W92000004,2021-04-07,18,31206
nation,Wales,W92000004,2021-04-06,17,31188
nation,Wales,W92000004,2021-04-05,17,31171
nation,Wales,W92000004,2021-04-04,21,31154
nation,Wales,W92000004,2021-04-03,22,31133
nation,Wales,W92000004,2021-04-02,25,31111
nation,Wales,W92000004,2021-04-01,21,31086
nation,Wales,W92000004,2021-03-31,17,31065
nation,Wales,W92000004,2021-03-30,17,31048
nation,Wales,W92000004,2021-03-29,11,31031
nation,Wales,W92000004,2021-03-28,19,31020
nation,Wales,W92000004,2021-03-27,29,31001
nation,Wales,W92000004,2021-03-26,18,30972
nation,Wales,W92000004,2021-03-25,19,30954
nation,Wales,W92000004,2021-03-24,35,30935
nation,Wales,W92000004,2021-03-23,37,30900
nation,Wales,W92000004,2021-03-22,30,30863
nation,Wales,W92000004,2021-03-21,43,30833
nation,Wales,W92000004,2021-03-20,51,30790
nation,Wales,W92000004,2021-03-19,57,30739
nation,Wales,W92000004,2021-03-18,59,30682
nation,Wales,W92000004,2021-03-17,55,30623
nation,Wales,W92000004,2021-03-16,39,30568
nation,Wales,W92000004,2021-03-15,23,30529
nation,Wales,W92000004,2021-03-14,40,30506
nation,Wales,W92000004,2021-03-13,36,30466
nation,Wales,W92000004,2021-03-12,39,30430
nation,Wales,W92000004,2021-03-11,48,30391
nation,Wales,W92000004,2021-03-10,30,30343
nation,Wales,W92000004,2021-03-09,40,30313
nation,Wales,W92000004,2021-03-08,26,30273
nation,Wales,W92000004,2021-03-07,39,30247
nation,Wales,W92000004,2021-03-06,61,30208
nation,Wales,W92000004,2021-03-05,61,30147
nation,Wales,W92000004,2021-03-04,50,30086
nation,Wales,W92000004,2021-03-03,52,30036
nation,Wales,W92000004,2021-03-02,73,29984
nation,Wales,W92000004,2021-03-01,30,29911
nation,Wales,W92000004,2021-02-28,47,29881
nation,Wales,W92000004,2021-02-27,55,29834
nation,Wales,W92000004,2021-02-26,66,29779
nation,Wales,W92000004,2021-02-25,69,29713
nation,Wales,W92000004,2021-02-24,70,29644
nation,Wales,W92000004,2021-02-23,53,29574
nation,Wales,W92000004,2021-02-22,45,29521
nation,Wales,W92000004,2021-02-21,65,29476
nation,Wales,W92000004,2021-02-20,83,29411
nation,Wales,W92000004,2021-02-19,90,29328
nation,Wales,W92000004,2021-02-18,78,29238
nation,Wales,W92000004,2021-02-17,86,29160
nation,Wales,W92000004,2021-02-16,63,29074
nation,Wales,W92000004,2021-02-15,63,29011
nation,Wales,W92000004,2021-02-14,91,28948
nation,Wales,W92000004,2021-02-13,99,28857
nation,Wales,W92000004,2021-02-12,76,28758
nation,Wales,W92000004,2021-02-11,106,28682
